OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,MonitoringLocationIdentifier,ResultIdentifier,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassInformationUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationUrl,ProviderName
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0420-4995043-0414-F,2020-04-14,,,WFWQC_UT-4995043,STORET-897671892,,,,Flow,,0.9164,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0420-4996003-0415-F,2020-04-15,,,WFWQC_UT-4996003,STORET-897672089,,,,Flow,,0.92,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0420-4996566-0415-F,2020-04-15,,,WFWQC_UT-4996566,STORET-897672007,,,,Flow,,0.76,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0520-4994952-0512-F,2020-05-12,,,WFWQC_UT-4994952,STORET-897671863,,,,Flow,,0.21,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0520-5919860-0512-F,2020-05-12,,,WFWQC_UT-5919860,STORET-897672067,,,,Flow,,0.96,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0420-4996560-0415-F,2020-04-15,,,WFWQC_UT-4996560,STORET-897671947,,,,Flow,,10.9,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0420-4995222-0415-F,2020-04-15,,,WFWQC_UT-4995222,STORET-897672112,,,,Flow,,0.1,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0620-4996570-0617-F,2020-06-17,,,WFWQC_UT-4996570,STORET-897671937,,,,Flow,,0.13,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0620-5919860-0617-F,2020-06-17,,,WFWQC_UT-5919860,STORET-897672068,,,,Flow,,0.77,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0520-4996100-0513-F,2020-05-13,,,WFWQC_UT-4996100,STORET-897672032,,,,Flow,,5.93,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0420-4996410-0415-F,2020-04-15,,,WFWQC_UT-4996410,STORET-897671971,,,,Flow,,0.31,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0420-4996020-0415-F,2020-04-15,,,WFWQC_UT-4996020,STORET-897672077,,,,Flow,,5.01,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0620-4996022-0617-F,2020-06-17,,,WFWQC_UT-4996022,STORET-897672103,,,,Flow,,0.77,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0520-4995075-0512-F,2020-05-12,,,WFWQC_UT-4995075,STORET-897671904,,,,Flow,,0.89,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0620-4996560-0617-F,2020-06-17,,,WFWQC_UT-4996560,STORET-897671949,,,,Flow,,10.6,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0620-4996190-0617-F,2020-06-17,,,WFWQC_UT-4996190,STORET-897671985,,,,Flow,,0.71,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0420-4994952-0414-F,2020-04-14,,,WFWQC_UT-4994952,STORET-897671862,,,,Flow,,0.14,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0520-4994958-0512-F,2020-05-12,,,WFWQC_UT-4994958,STORET-897671887,,,,Flow,,0.03,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0620-4995043-0616-F,2020-06-16,,,WFWQC_UT-4995043,STORET-897671893,,,,Flow,,0.9347,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0620-4917712-0617-F,2020-06-17,,,WFWQC_UT-4917712,STORET-897672045,,,,Flow,,0.6,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0420-4995467-0414-F,2020-04-14,,,WFWQC_UT-4995467,STORET-897672066,,,,Flow,,0.32,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0420-4995075-0415-F,2020-04-15,,,WFWQC_UT-4995075,STORET-897671903,,,,Flow,,0.38,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0520-4996550-0513-F,2020-05-13,,,WFWQC_UT-4996550,STORET-897671960,,,,Flow,,0.93,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0520-4995210-0512-F,2020-05-12,,,WFWQC_UT-4995210,STORET-897671916,,,,Flow,,3.2,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0420-4996190-0415-F,2020-04-15,,,WFWQC_UT-4996190,STORET-897671983,,,,Flow,,0.39,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0520-4996570-0513-F,2020-05-13,,,WFWQC_UT-4996570,STORET-897671936,,,,Flow,,0.07,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0420-4994958-0414-F,2020-04-14,,,WFWQC_UT-4994958,STORET-897671886,,,,Flow,,0.05,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0520-4996003-0513-F,2020-05-13,,,WFWQC_UT-4996003,STORET-897672090,,,,Flow,,1.91,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0520-4996540-0513-F,2020-05-13,,,WFWQC_UT-4996540,STORET-897671996,,,,Flow,,1.12,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0420-4996540-0415-F,2020-04-15,,,WFWQC_UT-4996540,STORET-897671995,,,,Flow,,0.25,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0520-4917712-0512-F,2020-05-12,,,WFWQC_UT-4917712,STORET-897672044,,,,Flow,,0.41,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0620-4995222-0616-F,2020-06-16,,,WFWQC_UT-4995222,STORET-897672114,,,,Flow,,0.1,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0520-4996020-0513-F,2020-05-13,,,WFWQC_UT-4996020,STORET-897672078,,,,Flow,,4.92,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0620-4996410-0617-F,2020-06-17,,,WFWQC_UT-4996410,STORET-897671973,,,,Flow,,0.52,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0620-4994958-0616-F,2020-06-16,,,WFWQC_UT-4994958,STORET-897671888,,,,Flow,,no flow,m3/sec,,Accepted,,Actual,,,,,,,,,,Very little water flowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0520-4996022-0513-F,2020-05-13,,,WFWQC_UT-4996022,STORET-897672102,,,,Flow,,1.57,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0420-4996570-0415-F,2020-04-15,,,WFWQC_UT-4996570,STORET-897671935,,,,Flow,,0.04,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0620-4995575-0616-F,2020-06-16,,,WFWQC_UT-4995575,STORET-897672056,,,,Flow,,0.075,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0420-4917712-0414-F,2020-04-14,,,WFWQC_UT-4917712,STORET-897672043,,,,Flow,,no flow,m3/sec,,Accepted,,Actual,,,,,,,,,,no flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0620-4996540-0617-F,2020-06-17,,,WFWQC_UT-4996540,STORET-897671997,,,,Flow,,0.58,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0520-4994948-0512-F,2020-05-12,,,WFWQC_UT-4994948,STORET-897671875,,,,Flow,,0.02,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0520-4996566-0513-F,2020-05-13,,,WFWQC_UT-4996566,STORET-897672008,,,,Flow,,2.93,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0420-4996550-0415-F,2020-04-15,,,WFWQC_UT-4996550,STORET-897671959,,,,Flow,,0.56,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0520-4996410-0513-F,2020-05-13,,,WFWQC_UT-4996410,STORET-897671972,,,,Flow,,0.46,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0420-4996022-0415-F,2020-04-15,,,WFWQC_UT-4996022,STORET-897672101,,,,Flow,,0.39,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0520-4996680-0512-F,2020-05-12,,,WFWQC_UT-4996680,STORET-897671925,,,,Flow,,4.34,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0420-4996680-0414-F,2020-04-14,,,WFWQC_UT-4996680,STORET-897671924,,,,Flow,,4.88,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0420-4996100-0415-F,2020-04-15,,,WFWQC_UT-4996100,STORET-897672031,,,,Flow,,0.81,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0620-4996100-0617-F,2020-06-17,,,WFWQC_UT-4996100,STORET-897672033,,,,Flow,,1.17,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0420-4995575-0414-F,2020-04-14,,,WFWQC_UT-4995575,STORET-897672054,,,,Flow,,3.39,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0920-4994952-0915-F,2020-09-15,,,WFWQC_UT-4994952,STORET-897671867,,,,Flow,,0.16,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0920-4996275-0916-F,2020-09-16,,,WFWQC_UT-4996275,STORET-897672024,,,,Flow,,0.82,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0920-4996680-0915-F,2020-09-15,,,WFWQC_UT-4996680,STORET-897671929,,,,Flow,,1.15,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0820-4995075-0818-F,2020-08-18,,,WFWQC_UT-4995075,STORET-897671907,,,,Flow,,0.64,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0720-4996410-0715-F,2020-07-15,,,WFWQC_UT-4996410,STORET-897671974,,,,Flow,,0.61,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0720-4995043-0714-F,2020-07-14,,,WFWQC_UT-4995043,STORET-897671894,,,,Flow,,0.9407,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0820-4996680-0818-F,2020-08-18,,,WFWQC_UT-4996680,STORET-897671928,,,,Flow,,0.942,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0820-4995222-0818-F,2020-08-18,,,WFWQC_UT-4995222,STORET-897672116,,,,Flow,,0.11,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0720-4994952-0714-F,2020-07-14,,,WFWQC_UT-4994952,STORET-897671865,,,,Flow,,0.15,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0920-4996003-0916-F,2020-09-16,,,WFWQC_UT-4996003,STORET-897672094,,,,Flow,,0.87,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0920-4996560-0916-F,2020-09-16,,,WFWQC_UT-4996560,STORET-897671952,,,,Flow,,13.3,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0920-4996550-0916-F,2020-09-16,,,WFWQC_UT-4996550,STORET-897671964,,,,Flow,,1.44,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0820-4996570-0819-F,2020-08-19,,,WFWQC_UT-4996570,STORET-897671939,,,,Flow,,0.09,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0820-4995043-0818-F,2020-08-18,,,WFWQC_UT-4995043,STORET-897671895,,,,Flow,,0.891,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0720-4995575-0714-F,2020-07-14,,,WFWQC_UT-4995575,STORET-897672057,,,,Flow,,-0.153,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0820-4996003-0819-F,2020-08-19,,,WFWQC_UT-4996003,STORET-897672093,,,,Flow,,1.42,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0820-4917712-0819-F,2020-08-19,,,WFWQC_UT-4917712,STORET-897672047,,,,Flow,,0.13,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0920-4995575-0915-F,2020-09-15,,,WFWQC_UT-4995575,STORET-897672059,,,,Flow,,0.231,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0720-4996190-0715-F,2020-07-15,,,WFWQC_UT-4996190,STORET-897671986,,,,Flow,,0.6,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0920-4996570-0916-F,2020-09-16,,,WFWQC_UT-4996570,STORET-897671940,,,,Flow,,0.08,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
WFWQC_UT,Wasatch Front Water Quality Council Utah (Volunteer),WFWQC_UT-WFWQC0820-4996550-0819-F,2020-08-19,,,WFWQC_UT-4996550,STORET-897671963,,,,Flow,,0.69,m3/sec,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
